account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner,lead_source
001Qy00000101103,Grupo Peña Pioneer II,grupo.com,Media,2026-02-15,Active,Starter,1856.11,d.castellanos,SDR
001Qy00000101350,Dovetail Sterling Holdings,dovetail.com,Energy,2023-06-01,Active,Growth,1863.45,d.castellanos,
001Qy00000100852,Cerulean Compass Systems,cerulean.com,Healthcare,2025-04-19,Active,Starter,542.18,a.reyes,
001Qy00000100431,Lakeshore Atlas Systems,lakeshore.com,Retail,2023-12-09,Active,Growth,6246.98,a.reyes,
001Qy00000100323,Stonebridge Sable Corp,stonebridge.com,Fintech,2023-07-15,Active,Starter,291.98,d.castellanos,
001Qy00000100382,Alder Precision Holdings,alder.com,Healthcare,2023-08-28,,Starter,573.52,d.castellanos,
001Qy00000101222,Tanglewood Summit Inc,tanglewood.com,Retail,2026-05-22,Active,Growth,1608.93,m.tan,Word of Mouth
001Qy00000101212,Pérez Group Nimbus,perez.com,Construction,2026-05-02,Active,Starter,1500.00,s.okoro,
001Qy00000100916,Ravenswood Compass Labs,ravenswood.com,Energy,2025-08-13,Active,Starter,605.14,p.lindqvist,Word of Mouth
001Qy00000101240,Pinnacle Anchor Group,pinnacle.com,Construction,2026-06-10,Churned,Starter,740.42,p.lindqvist,paid search
001Qy00000100879,Cerulean Summit Holdings,cerulean.com,Manufacturing,2025-05-16,Active,Growth,1815.62,j.whitfield,Partner Referral
001Qy00000100142,Westbrook Lumen LLC,westbrook.com,Media,2022-10-08,Active,Starter,657.34,m.tan,
001Qy00000100832,Harborview Analytics Holdings,harborview.com,Fintech,2025-03-09,Active,Starter,650.63,m.tan,Word of Mouth
001Qy00000100214,Marbury Digital Partners,marbury.com,Energy,2023-01-14,Churned,Starter,0.00,p.lindqvist,
001Qy00000101007,Ferreira Serviços Foundry II,ferreira.com,Retail,2025-10-08,Inactive,Growth,2039.95,a.reyes,
001Qy00000100448,Copperfield Cascade Corp,copperfield.com,Hospitality,2023-12-11,Active,Starter,1054.02,m.tan,
001Qy00000101090,Ashcombe Supply LLC,ashcombe.com,Logistics,2026-01-10,Active,Starter,616.96,d.castellanos,Paid Search
001Qy00000100385,Kestrel Analytics Systems,kestrel.com,Healthcare,2023-10-06,Churned,Starter,455.25,a.reyes,
001Qy00000100269,Acme Sable Partners,acme.com,Construction,2023-03-23,Churned,Starter,575.81,m.tan,
001Qy00000100474,Harborview Onyx Labs,harborview.com,Education,2024-01-20,Active,Starter,350.57,d.castellanos,
001Qy00000101071,Quillfeather Anchor Labs,quillfeather.com,Media,2026-01-01,Churned,Starter,0.00,j.whitfield,Paid Search
001Qy00000100953,Lakeshore Onyx Group,lakeshore.com,Energy,2025-09-04,Active,Starter,457.84,j.whitfield,Blog
001Qy00000100994,Northgate Foundry Systems,northgate.com,Energy,2025-09-19,Churned,Starter,0.00,m.tan,Organic Search
001Qy00000100510,Ravenswood Foundry Group,ravenswood.com,Logistics,2024-03-13,Churned,Starter,445.86,j.whitfield,
001Qy00000101327,Verdigris Anchor Labs,verdigris.com,Fintech,2023-08-01,Inactive,Starter,216.96,a.reyes,
001Qy00000100538,Westbrook Clinical LLC,westbrook.com,Retail,2024-03-28,Active,Starter,1252.98,d.castellanos,
001Qy00000101447,Eastvale Sable Group,eastvale.com,Energy,2023-04-30,Active,Starter,1523.35,d.castellanos,
001Qy00000100374,Dunmore Trading Group,dunmore.com,Healthcare,2023-10-13,Churned,Enterprise,6000.00,d.castellanos,
001Qy00000100619,Pemberton Sable Corp,pemberton.com,Fintech,2024-07-18,Churned,Enterprise,4121.26,d.castellanos,SEO
001Qy00000101157,Brightwater Coastal Group,brightwater.com,Education,2026-02-15,Churned,Starter,944.19,p.lindqvist,social
001Qy00000101376,Larkspur Sable Group,larkspur.com,Energy,2020-07-27,Churned,Growth,2853.17,m.tan,
001Qy00000100557,Stonebridge Keystone LLC,stonebridge.com,Hospitality,2024-04-19,Active,Starter,587.10,s.okoro,
001Qy00000100767,Tanglewood Nimbus Group,tanglewood.com,Media,2025-01-27,Active,Starter,497.16,d.castellanos,PPC
001Qy00000101032,Glenrock Freight Labs,glenrock.com,Logistics,2025-10-13,Active,Starter,733.85,a.reyes,Word of Mouth
001Qy00000101178,Vantage Digital Inc,vantage.com,Manufacturing,2026-02-16,Inactive,Starter,1042.80,p.lindqvist,
001Qy00000101192,Inglewood Coastal Systems,inglewood.com,Construction,2026-04-02,Active,Growth,1864.16,a.reyes,direct
001Qy00000100613,Harborview Summit Systems,harborview.com,Logistics,2024-08-05,Churned,Growth,0.00,j.whitfield,Referral
001Qy00000100324,Pemberton Vector LLC,pemberton.com,Retail,2023-06-11,Churned,Starter,961.54,j.whitfield,
001Qy00000100577,Silverline Analytics Partners,silverline.com,Education,2024-06-10,Active,Starter,566.66,a.reyes,SEO
001Qy00000100707,Inglewood Summit Inc,inglewood.com,Hospitality,2024-12-03,Active,Starter,482.83,d.castellanos,PPC
001Qy00000100792,Marbury Trading Labs,marbury.com,Construction,2025-01-24,Active,Growth,3201.25,a.reyes,paid search
001Qy00000100606,Hollowway Sable Group,hollowway.com,Media,2024-07-08,,Enterprise,312.07,s.okoro,
001Qy00000101137,Larkspur Nimbus Corp,larkspur.com,Construction,2026-01-31,Active,Starter,1176.67,j.whitfield,Organic Search
001Qy00000100414,Eastvale Onyx Systems,eastvale.com,Fintech,2023-10-09,Churned,Starter,335.32,p.lindqvist,
001Qy00000100695,Cranfield Trading Corp,cranfield.com,Manufacturing,2024-10-24,Churned,Starter,325.28,j.whitfield,paid search
001Qy00000101206,Muñoz Holdings Cascade,munoz.com,Hospitality,2026-03-24,Active,Starter,710.35,j.whitfield,SDR
001Qy00000100066,Hollowway Nimbus Systems,hollowway.com,Manufacturing,2021-01-20,Active,Starter,832.60,m.tan,
001Qy00000100070,Kestrel Anchor Partners,kestrel.com,Logistics,2019-12-13,Churned,Starter,1200.47,p.lindqvist,
001Qy00000100697,São Bento Foundry II II,sao.com,Retail,2024-10-04,Active,Growth,1200.00,s.okoro,Outbound
001Qy00000101172,Harborview Compass LLC,harborview.com,Healthcare,2026-04-10,Inactive,Starter,818.11,p.lindqvist,social
001Qy00000100942,Blackthorn Precision Systems,blackthorn.com,Education,2025-08-22,Active,Starter,414.10,p.lindqvist,LinkedIn Ads
001Qy00000100781,Redstone Sable Corp,redstone.com,Construction,2025-02-19,Active,Growth,2474.44,s.okoro,Outbound
001Qy00000101395,Dovetail Sterling Group,dovetail.com,Healthcare,2023-11-13,Churned,Starter,730.66,d.castellanos,
001Qy00000100417,Ashcombe Analytics Corp,ashcombe.com,Logistics,2023-10-20,Active,Enterprise,7820.40,d.castellanos,
001Qy00000100178,Westbrook Supply Systems,westbrook.com,Education,2022-09-29,Active,Enterprise,1100.32,j.whitfield,
001Qy00000100089,Ironwood Trading Holdings,ironwood.com,Healthcare,2018-02-01,Active,Starter,338.81,m.tan,
001Qy00000101121,Verdigris Foundry Systems,verdigris.com,Manufacturing,2026-01-08,Active,Growth,2136.77,s.okoro,Partner Referral
001Qy00000100727,Yellowfin Trading Partners,yellowfin.com,Retail,2024-12-02,Active,Growth,1509.49,s.okoro,Blog
001Qy00000101301,Silverline Cascade Partners,silverline.com,Logistics,2020-03-28,Active,Growth,5851.19,p.lindqvist,
001Qy00000100790,Verdigris Compass Inc,verdigris.com,Hospitality,2025-03-15,Active,Growth,5061.04,p.lindqvist,SEO
001Qy00000101158,Whitmore Sterling Group,whitmore.com,Energy,2026-02-28,Churned,Growth,0.00,s.okoro,Google Ads
001Qy00000101353,Dunmore Sterling Corp,dunmore.com,Hospitality,2021-09-26,Active,Growth,2003.90,s.okoro,
001Qy00000100797,Lakeshore Lumen Corp,lakeshore.com,Healthcare,2025-03-01,Inactive,Starter,0.00,a.reyes,
001Qy00000100599,López y Asociados Compass,lopez.com,Healthcare,2024-07-01,Active,Starter,846.84,s.okoro,Direct
001Qy00000100641,Juniper Nimbus Partners,juniper.com,Education,2024-09-13,Active,Growth,5978.79,m.tan,LinkedIn
001Qy00000100201,Ferreira Serviços Foundry,ferreira.com,Retail,2022-12-30,Active,Starter,585.69,s.okoro,
001Qy00000100116,Cranfield Beacon Group,cranfield.com,Energy,2020-05-16,Active,Growth,4498.96,m.tan,
001Qy00000101377,Larkspur Sable Systems,larkspur.com,Manufacturing,2024-02-15,Active,Starter,693.33,s.okoro,
001Qy00000101273,Vantage Anchor Group,vantage.com,Fintech,2026-05-31,Churned,Starter,509.88,m.tan,Paid Search
001Qy00000101402,Harborview Clinical Partners,harborview.com,Media,2020-11-04,Active,Growth,3641.64,s.okoro,
001Qy00000100851,Westbrook Beacon Labs,westbrook.com,Hospitality,2025-03-30,Churned,Starter,1471.24,j.whitfield,PPC
001Qy00000100775,Quarry Precision Group,quarry.com,Logistics,2024-12-23,Active,Starter,308.60,a.reyes,Paid Search
001Qy00000101077,Northwind Keystone Partners,northwind.com,Manufacturing,2026-01-05,Active,Starter,584.70,s.okoro,paid search
001Qy00000100603,Verdigris Onyx Inc,verdigris.com,Energy,2024-06-28,Active,Starter,563.15,s.okoro,Direct
001Qy00000101407,Vantage Quantum Inc,vantage.com,Healthcare,2022-07-18,Active,Growth,1475.40,s.okoro,
001Qy00000101432,Ashcombe Summit Group,ashcombe.com,Fintech,2022-10-27,Active,Starter,1807.54,m.tan,
001Qy00000100758,Underhill Atlas Group,underhill.com,Logistics,2025-02-13,Inactive,Growth,406.00,m.tan,direct
001Qy00000100199,Vásquez Media Coastal,vasquez.com,Construction,2022-12-19,Active,Growth,1580.58,a.reyes,
001Qy00000100296,Pemberton Vector Inc,pemberton.com,Logistics,2023-05-09,Active,Growth,2840.97,j.whitfield,
001Qy00000100655,Tanglewood Trading LLC,tanglewood.com,Hospitality,2024-08-30,Active,Growth,2801.10,s.okoro,Direct
001Qy00000100366,Umbra Quantum Partners,umbra.com,Hospitality,2023-08-26,Active,Growth,4945.01,m.tan,
001Qy00000100002,Muñoz Holdings Precision,munoz.com,Fintech,2021-02-01,Active,Starter,383.23,p.lindqvist,
001Qy00000101029,Thornbury Atlas Inc,thornbury.com,Education,2025-10-05,,Growth,2718.15,j.whitfield,Paid Social
001Qy00000100711,Kestrel Atlas Corp,kestrel.com,Retail,2024-12-11,Churned,Starter,1760.63,d.castellanos,Google Ads
001Qy00000100922,Underhill Sable Group,underhill.com,Education,2025-06-23,Active,Growth,4770.85,a.reyes,direct
001Qy00000100985,Copperfield Atlas Systems,copperfield.com,Manufacturing,2025-10-06,Churned,Starter,312.94,a.reyes,Paid Search
001Qy00000101009,Underhill Summit Partners,underhill.com,Retail,2025-10-28,Churned,Starter,0.00,j.whitfield,PPC
001Qy00000100840,Copperfield Compass Corp,copperfield.com,Media,2025-03-28,Active,Starter,475.43,m.tan,PPC
001Qy00000101325,Verdigris Keystone LLC,verdigris.com,Manufacturing,2021-02-24,Active,Growth,1333.83,s.okoro,
001Qy00000101235,Orchard Trading Partners,orchard.com,Logistics,2026-04-22,Active,Growth,1920.76,j.whitfield,Event
001Qy00000100094,Nightingale Lumen Systems,nightingale.com,Manufacturing,2020-04-29,,Growth,5492.10,a.reyes,
001Qy00000100330,Kestrel Quantum Holdings,kestrel.com,Manufacturing,2023-07-11,,Growth,3158.57,d.castellanos,
001Qy00000100914,Pemberton Nimbus LLC,pemberton.com,Manufacturing,2025-07-02,Active,Starter,329.77,m.tan,paid search
001Qy00000100281,Brightwater Atlas Group,brightwater.com,Logistics,2023-04-25,Active,Growth,1753.26,a.reyes,
001Qy00000100356,Stonebridge Anchor Group,stonebridge.com,Logistics,2023-09-28,Active,Starter,511.65,s.okoro,
001Qy00000100580,Kestrel Pioneer Holdings,kestrel.com,Logistics,2024-04-23,Churned,Growth,2119.21,m.tan,Partner
001Qy00000100208,Ravenswood Clinical Labs,ravenswood.com,Fintech,2023-01-12,Churned,Starter,0.00,p.lindqvist,
001Qy00000100041,Ashcombe Coastal Group,ashcombe.com,Retail,2022-02-14,Active,Enterprise,20114.06,d.castellanos,
001Qy00000101364,Thornbury Precision Labs,thornbury.com,Retail,2021-09-10,Churned,Starter,974.65,a.reyes,
001Qy00000101422,Acme Lumen Group,acme.com,Construction,2020-11-27,Active,Growth,3133.54,p.lindqvist,
001Qy00000100146,Silverline Trading Group,silverline.com,Hospitality,2022-09-27,,Growth,1682.69,d.castellanos,
001Qy00000101346,Lakeshore Pioneer Holdings,lakeshore.com,Manufacturing,2022-03-24,Inactive,Starter,0.00,s.okoro,
001Qy00000100329,Pinnacle Sable LLC,pinnacle.com,Fintech,2023-07-20,Churned,Growth,3602.29,j.whitfield,
001Qy00000101049,Oakfield Analytics Labs,oakfield.com,Education,2025-11-07,,Starter,0.00,a.reyes,paid search
001Qy00000100333,Pinnacle Keystone Group,pinnacle.com,Hospitality,2023-07-31,,Growth,1906.60,m.tan,
001Qy00000101405,Vantage Freight Partners,vantage.com,Retail,2021-09-29,Inactive,Growth,0.00,j.whitfield,
001Qy00000101345,Ravenswood Precision Holdings,ravenswood.com,Healthcare,2021-12-19,Active,Growth,2572.17,j.whitfield,
001Qy00000100845,Glenrock Onyx Corp,glenrock.com,Hospitality,2025-04-28,Active,Starter,934.73,p.lindqvist,social
001Qy00000100882,Dunmore Onyx LLC,dunmore.com,Construction,2025-05-08,Active,Starter,957.23,j.whitfield,SEO
001Qy00000101379,Ashcombe Summit LLC,ashcombe.com,Retail,2020-12-29,Active,Growth,2818.39,j.whitfield,
001Qy00000100668,Nightingale Vector Partners,nightingale.com,Hospitality,2024-09-18,Inactive,Enterprise,1688.74,p.lindqvist,direct
001Qy00000101227,Alder Clinical Partners,alder.com,Healthcare,2026-05-05,Churned,Starter,384.26,p.lindqvist,Referral
001Qy00000101219,Fairmount Keystone Holdings,fairmount.com,Construction,2026-04-05,Active,Starter,752.80,m.tan,Conference
001Qy00000101012,Juniper Analytics Inc,juniper.com,Hospitality,2025-10-14,Active,Starter,459.84,m.tan,Paid Social
001Qy00000100744,Oakfield Sterling Group,oakfield.com,Construction,2024-12-26,,Starter,0.00,s.okoro,Paid Social
001Qy00000101266,Harborview Supply LLC,harborview.com,Education,2026-06-21,Inactive,Enterprise,27043.60,p.lindqvist,Conference
001Qy00000101132,Cerulean Nimbus Labs,cerulean.com,Hospitality,2026-02-14,Active,Starter,329.51,s.okoro,Paid Social
001Qy00000100399,Núñez Capital Quantum,nunez.com,Construction,2023-11-07,Active,Starter,709.69,m.tan,
001Qy00000100954,Whitmore Compass LLC,whitmore.com,Healthcare,2025-08-22,Active,Starter,830.18,a.reyes,Google Ads
001Qy00000101384,Zenith Sterling Partners,zenith.com,Energy,2022-12-10,Churned,Growth,0.00,m.tan,
001Qy00000100782,Lakeshore Analytics Corp,lakeshore.com,Construction,2025-02-07,Active,Starter,1083.54,j.whitfield,
001Qy00000101279,Eastvale Digital Partners,eastvale.com,Energy,2026-06-14,,Starter,333.13,d.castellanos,Event
001Qy00000100147,Westbrook Nimbus Group,westbrook.com,Logistics,2022-09-12,Inactive,Starter,1087.76,d.castellanos,
001Qy00000101436,Vantage Beacon Labs,vantage.com,Media,2021-01-15,Active,Starter,651.31,p.lindqvist,
001Qy00000100387,Orchard Supply Corp,orchard.com,Logistics,2023-09-23,Churned,Starter,259.36,m.tan,
001Qy00000100344,Westbrook Digital Partners,westbrook.com,Construction,2023-07-11,Churned,Starter,413.80,p.lindqvist,
001Qy00000100902,López y Asociados Lumen,lopez.com,Fintech,2025-06-28,Active,Starter,399.36,p.lindqvist,paid search
001Qy00000100617,Northwind Analytics Inc,northwind.com,Healthcare,2024-08-15,,Starter,48.48,m.tan,Paid Search
001Qy00000100304,Núñez Capital Clinical,nunez.com,Energy,2023-04-21,Active,Growth,3021.48,m.tan,
001Qy00000100628,Copperfield Keystone Group,copperfield.com,Logistics,2024-09-11,Active,Enterprise,15495.89,m.tan,SEO
001Qy00000101382,Glenrock Keystone Systems,glenrock.com,Healthcare,2023-04-03,Active,Enterprise,21662.69,d.castellanos,
001Qy00000100495,Ferreira Serviços Digital,ferreira.com,Healthcare,2024-02-20,Active,Starter,302.64,s.okoro,
001Qy00000100574,Ravenswood Coastal Group,ravenswood.com,Retail,2024-06-08,Churned,Starter,495.49,m.tan,Organic Search
001Qy00000100155,Ashcombe Sterling Labs,ashcombe.com,Manufacturing,2022-10-18,Active,Growth,2341.25,m.tan,
001Qy00000100657,Silverline Quantum Labs,silverline.com,Energy,2024-08-22,Active,Starter,565.60,d.castellanos,PPC
001Qy00000100964,Cerulean Analytics Partners,cerulean.com,Construction,2025-09-04,Active,Growth,1921.30,d.castellanos,Cold Outreach
001Qy00000101081,Silverline Vector Group,silverline.com,Hospitality,2025-12-14,Active,Starter,224.60,p.lindqvist,
001Qy00000100706,Blackthorn Lumen Systems,blackthorn.com,Media,2024-11-18,Active,Growth,11992.23,j.whitfield,Outbound
001Qy00000100426,Nightingale Digital Corp,nightingale.com,Construction,2023-12-01,Churned,Starter,429.74,d.castellanos,
001Qy00000100235,Nightingale Vector Labs,nightingale.com,Fintech,2023-02-24,Churned,Enterprise,2824.20,d.castellanos,
001Qy00000101197,Stonebridge Foundry LLC,stonebridge.com,Construction,2026-03-22,Churned,Starter,0.00,a.reyes,Blog
001Qy00000100742,Umbra Onyx Corp,umbra.com,Energy,2024-12-25,Churned,Starter,782.35,p.lindqvist,PPC
001Qy00000101289,Fairmount Foundry Inc,fairmount.com,Construction,2026-07-19,Active,Starter,500.06,m.tan,LinkedIn
001Qy00000100546,Inglewood Sterling Partners,inglewood.com,Manufacturing,2024-04-28,Churned,Starter,299.06,j.whitfield,
001Qy00000100774,Silverline Anchor Corp,silverline.com,Fintech,2025-01-12,Churned,Enterprise,460.37,m.tan,
001Qy00000100681,Eastvale Quantum Inc,eastvale.com,Energy,2024-11-08,Active,Growth,6784.53,m.tan,Conference
001Qy00000100458,Stonebridge Nimbus Group,stonebridge.com,Manufacturing,2024-01-18,Active,Starter,747.48,j.whitfield,
001Qy00000101098,Dovetail Nimbus Labs,dovetail.com,Hospitality,2026-01-13,Active,Growth,1692.34,p.lindqvist,
001Qy00000100058,Cerulean Pioneer Inc,cerulean.com,Education,2019-01-03,Active,Growth,1608.77,s.okoro,
001Qy00000100303,São Bento Trading,sao.com,Media,2023-06-20,Churned,Starter,0.00,j.whitfield,
001Qy00000100106,Ferreira Serviços Cascade,ferreira.com,Retail,2022-07-12,Churned,Growth,0.00,m.tan,
001Qy00000100956,Ironwood Cascade Labs,ironwood.com,Hospitality,2025-08-18,Active,Starter,774.16,s.okoro,Word of Mouth
001Qy00000101165,Nightingale Clinical LLC,nightingale.com,Media,2026-02-09,Active,Starter,110.11,d.castellanos,direct
001Qy00000100563,Glenrock Supply Inc,glenrock.com,Healthcare,2024-06-04,Active,Growth,3337.82,m.tan,Google Ads
001Qy00000100618,Pemberton Sable Corp,pemberton.com,Fintech,2024-07-24,,Enterprise,19799.98,d.castellanos,SEO
001Qy00000101408,Lakeshore Digital Partners,lakeshore.com,Education,2020-03-19,Active,Growth,1594.59,m.tan,
001Qy00000101043,Quarry Sable Systems,quarry.com,Energy,2025-12-06,,Starter,996.30,a.reyes,PPC
001Qy00000101357,Verdigris Onyx Systems,verdigris.com,Construction,2020-01-19,Churned,Starter,0.00,d.castellanos,
001Qy00000100553,Blackthorn Cascade Corp,blackthorn.com,Energy,2024-05-10,Active,Growth,2936.12,j.whitfield,
001Qy00000100509,Underhill Summit Labs,underhill.com,Hospitality,2024-03-11,Active,Growth,4152.51,p.lindqvist,
001Qy00000100895,Nightingale Lumen Labs,nightingale.com,Construction,2025-06-07,Active,Starter,476.47,p.lindqvist,PPC
001Qy00000100677,Stonebridge Quantum Inc,stonebridge.com,Retail,2024-10-18,Active,Starter,518.03,j.whitfield,Organic Search
001Qy00000100159,Quarry Trading Labs,quarry.com,Healthcare,2022-09-19,Churned,Starter,606.75,j.whitfield,
001Qy00000101457,Yarrow Onyx LLC,yarrow.com,Logistics,2021-05-18,Active,Growth,2412.61,j.whitfield,
001Qy00000101141,Yellowfin Cascade Corp,yellowfin.com,Manufacturing,2026-01-23,Active,Starter,964.59,d.castellanos,
001Qy00000101073,Blackthorn Pioneer Labs,blackthorn.com,Media,2026-01-07,Active,Starter,250.00,m.tan,Paid Search
001Qy00000100576,Fairmount Compass LLC,fairmount.com,Energy,2024-04-26,Active,Enterprise,8229.42,m.tan,Blog
001Qy00000101244,Cranfield Coastal Systems,cranfield.com,Healthcare,2026-06-17,Active,Starter,913.21,p.lindqvist,Paid Search
001Qy00000100745,Yarrow Supply Inc,yarrow.com,Healthcare,2024-12-21,,Growth,2004.66,j.whitfield,
001Qy00000100334,Whitmore Clinical Corp,whitmore.com,Manufacturing,2023-07-15,Churned,Growth,0.00,d.castellanos,
001Qy00000100631,Stonebridge Supply Holdings,stonebridge.com,Manufacturing,2024-09-06,Active,Growth,6386.87,s.okoro,Tradeshow
001Qy00000100816,Westbrook Vector Partners,westbrook.com,Fintech,2025-03-31,Churned,Starter,501.44,j.whitfield,PPC
001Qy00000101280,Northwind Sable Holdings,northwind.com,Education,2026-06-19,Active,Starter,559.14,p.lindqvist,PPC
001Qy00000101324,Yarrow Keystone Partners,yarrow.com,Media,2021-09-01,Churned,Starter,792.74,s.okoro,
001Qy00000100173,Cerulean Onyx LLC,cerulean.com,Fintech,2022-11-09,Active,Growth,3010.20,a.reyes,
001Qy00000100015,Blackthorn Pioneer Holdings,blackthorn.com,Energy,2020-05-31,,Growth,8808.95,m.tan,
001Qy00000101035,Oakfield Pioneer Labs,oakfield.com,Media,2025-10-21,Active,Enterprise,21305.97,j.whitfield,Event
001Qy00000100193,Pemberton Lumen Labs,pemberton.com,Energy,2022-10-21,Active,Growth,6145.14,d.castellanos,
001Qy00000100841,Northgate Anchor Partners,northgate.com,Retail,2025-03-23,Churned,Starter,0.00,a.reyes,PPC
001Qy00000101196,Harborview Atlas Partners,harborview.com,Manufacturing,2026-03-11,Churned,Starter,423.74,a.reyes,SEO
001Qy00000101047,Inglewood Lumen LLC,inglewood.com,Construction,2025-10-28,Active,Enterprise,9371.50,a.reyes,Referral
001Qy00000100429,Ravenswood Quantum Holdings,ravenswood.com,Hospitality,2023-12-24,Active,Growth,4037.31,a.reyes,
001Qy00000101260,Eastvale Lumen Partners,eastvale.com,Healthcare,2026-05-08,Active,Starter,417.11,j.whitfield,
001Qy00000100413,Copperfield Sable Partners,copperfield.com,Manufacturing,2023-10-02,Churned,Enterprise,0.00,j.whitfield,
001Qy00000100424,Meridian Sable Group,meridian.com,Media,2023-11-16,Active,Starter,444.06,j.whitfield,
001Qy00000101179,Vantage Digital Inc,vantage.com,Manufacturing,2026-03-29,Active,Starter,368.44,p.lindqvist,Blog
001Qy00000100561,Dovetail Trading Inc,dovetail.com,Logistics,2024-04-11,Active,Growth,2468.18,a.reyes,
001Qy00000100410,Hollowway Precision Labs,hollowway.com,Retail,2023-11-07,,Starter,489.64,d.castellanos,
001Qy00000100200,Guimarães Log Supply,guimaraes.com,Healthcare,2022-12-28,Churned,Growth,0.00,p.lindqvist,
001Qy00000100091,Orchard Cascade Holdings,orchard.com,Construction,2020-02-14,Active,Starter,696.76,j.whitfield,
001Qy00000100486,Redstone Quantum Corp,redstone.com,Media,2024-03-22,Churned,Starter,204.27,s.okoro,
001Qy00000101308,Pérez Group Supply,perez.com,Energy,2022-04-17,Inactive,Starter,379.46,a.reyes,
001Qy00000100376,Whitmore Quantum Systems,whitmore.com,Manufacturing,2023-08-30,Churned,Starter,0.00,a.reyes,
001Qy00000100468,Redstone Foundry Group,redstone.com,Manufacturing,2024-01-22,,Enterprise,14720.43,j.whitfield,
001Qy00000100901,André Frères Compass II,andre.com,Fintech,2025-07-05,Inactive,Growth,510.87,p.lindqvist,
001Qy00000100492,Hernández Retail Sable,hernandez.com,Retail,2024-02-26,Active,Starter,1052.61,j.whitfield,
001Qy00000101311,Vásquez Media Atlas,vasquez.com,Education,2023-05-21,Active,Growth,3183.77,p.lindqvist,
001Qy00000100478,Redstone Compass Group,redstone.com,Media,2024-01-28,Active,Enterprise,13692.82,m.tan,
001Qy00000100014,Ashcombe Supply Group,ashcombe.com,Hospitality,2020-09-25,Inactive,Growth,3844.97,m.tan,
001Qy00000100893,Pemberton Anchor Corp,pemberton.com,Hospitality,2025-06-26,Active,Starter,266.74,a.reyes,Word of Mouth
001Qy00000100801,Ferreira Serviços Supply,ferreira.com,Fintech,2025-02-20,Churned,Starter,462.01,d.castellanos,direct
001Qy00000100364,Pemberton Analytics Inc,pemberton.com,Hospitality,2023-09-01,Active,Enterprise,7148.73,s.okoro,
001Qy00000100177,Pinnacle Sterling Inc,pinnacle.com,Hospitality,2022-10-26,Active,Growth,5141.03,j.whitfield,
001Qy00000100547,Vantage Foundry Holdings,vantage.com,Fintech,2024-03-25,Active,Starter,673.34,a.reyes,
001Qy00000101362,Whitmore Atlas Holdings,whitmore.com,Education,2020-09-06,Active,Growth,3136.77,s.okoro,
001Qy00000100999,López y Asociados Beacon II,lopez.com,Logistics,2025-09-27,Active,Starter,368.23,d.castellanos,Paid Search
001Qy00000100248,Acme Atlas Labs,acme.com,Fintech,2023-04-01,Active,Growth,8853.62,s.okoro,
001Qy00000100973,Acme Cascade Corp,acme.com,Construction,2025-10-17,Active,Starter,216.76,j.whitfield,Paid Social
001Qy00000100789,Stonebridge Quantum Labs,stonebridge.com,Education,2025-03-09,Churned,Starter,0.00,m.tan,SEO
001Qy00000101315,Larkspur Nimbus Group,larkspur.com,Construction,2023-03-10,Active,Growth,2691.77,j.whitfield,
001Qy00000100732,Dunmore Digital Corp,dunmore.com,Healthcare,2024-11-24,Active,Starter,459.39,a.reyes,
001Qy00000101282,Cerulean Freight Systems,cerulean.com,Education,2026-06-06,Inactive,Starter,223.28,d.castellanos,Direct
001Qy00000100115,Umbra Beacon Labs,umbra.com,Construction,2017-06-09,Active,Starter,690.53,j.whitfield,
001Qy00000100676,Kestrel Sterling Systems,kestrel.com,Healthcare,2024-09-20,Churned,Starter,0.00,m.tan,Blog
001Qy00000101052,Yarrow Beacon Group,yarrow.com,Media,2025-11-15,Active,Growth,1200.00,m.tan,Paid Search
001Qy00000100899,Muñoz Holdings Nimbus,munoz.com,Fintech,2025-07-05,Inactive,Growth,427.15,j.whitfield,Outbound
001Qy00000100583,Ironwood Analytics Corp,ironwood.com,Education,2024-05-12,Churned,Growth,2767.31,p.lindqvist,Outbound
001Qy00000100337,Vantage Precision Holdings,vantage.com,Logistics,2023-07-19,,Starter,0.00,m.tan,
001Qy00000100586,Underhill Keystone Partners,underhill.com,Energy,2024-06-28,Churned,Starter,0.00,s.okoro,paid search
001Qy00000100568,Northwind Lumen LLC,northwind.com,Construction,2024-05-19,Inactive,Starter,75.43,s.okoro,Direct
001Qy00000101367,Blackthorn Freight Labs,blackthorn.com,Fintech,2020-07-24,Active,Starter,212.92,m.tan,
001Qy00000101419,Northgate Trading Corp,northgate.com,Hospitality,2024-03-03,Active,Growth,2557.68,j.whitfield,
001Qy00000100010,Orchard Summit Group,orchard.com,Construction,2020-02-18,Churned,Growth,0.00,d.castellanos,
001Qy00000101112,Vantage Atlas Group,vantage.com,Construction,2026-01-21,Inactive,Starter,295.62,a.reyes,PPC
001Qy00000100196,Acme Nimbus Holdings,acme.com,Hospitality,2022-12-27,Active,Growth,2357.36,d.castellanos,
001Qy00000100544,Pinnacle Freight Systems,pinnacle.com,Retail,2024-05-05,Active,Starter,298.75,m.tan,
001Qy00000101174,Copperfield Quantum Group,copperfield.com,Hospitality,2026-02-26,Active,Starter,726.87,d.castellanos,Outbound
001Qy00000100856,Cranfield Atlas Systems,cranfield.com,Energy,2025-03-31,Active,Growth,1285.98,m.tan,SEO
